iteration,total,bc,pde,supervised
5857,3.32015e14,8.053675,173.26614,3.32015e14
5858,3.32015e14,8.052266,173.14084,3.32015e14
5859,3.32015e14,8.050055,173.02376,3.32015e14
5860,3.32015e14,8.04837,172.89093,3.32015e14
5861,3.32015e14,8.046293,172.76027,3.32015e14
5862,3.32015e14,8.044321,172.62361,3.32015e14
5863,3.32015e14,8.042428,172.48256,3.32015e14
5864,3.32015e14,8.040239,172.34508,3.32015e14
5865,3.32015e14,8.0384865,172.1989,3.32015e14
5866,3.32015e14,8.036241,172.06297,3.32015e14
5867,3.32015e14,8.034581,171.91872,3.32015e14
5868,3.32015e14,8.032459,171.78717,3.32015e14
5869,3.32015e14,8.030856,171.65172,3.32015e14
5870,3.32015e14,8.028997,171.52798,3.32015e14
5871,3.32015e14,8.027446,171.40689,3.32015e14
5872,3.32015e14,8.025919,171.29503,3.32015e14
5873,3.32015e14,8.024457,171.19247,3.32015e14
5874,3.32015e14,8.023263,171.09619,3.32015e14
5875,3.32015e14,8.021939,171.01402,3.32015e14
5876,3.32015e14,8.021029,170.93616,3.32015e14
5877,3.32015e14,8.019909,170.87444,3.32015e14
5878,3.32015e14,8.019228,170.81651,3.32015e14
5879,3.32015e14,8.018346,170.77411,3.32015e14
5880,3.32015e14,8.017828,170.73607,3.32015e14
5881,3.32015e14,8.017194,170.71062,3.32015e14
5882,3.32015e14,8.016794,170.6906,3.32015e14
5883,3.32015e14,8.016397,170.67952,3.32015e14
5884,3.32015e14,8.016073,170.6747,3.32015e14
5885,3.32015e14,8.015936,170.67462,3.32015e14
5886,3.32015e14,8.015781,170.68126,3.32015e14
5887,3.32015e14,8.015865,170.68803,3.32015e14
5888,3.32015e14,8.015715,170.70248,3.32015e14
5889,3.32015e14,8.015854,170.71404,3.32015e14
5890,3.32015e14,8.015717,170.73335,3.32015e14
5891,3.32015e14,8.015876,170.74867,3.32015e14
5892,3.32015e14,8.015696,170.77068,3.32015e14
5893,3.32015e14,8.015718,170.78859,3.32015e14
5894,3.32015e14,8.015497,170.81104,3.32015e14
5895,3.32015e14,8.015502,170.83006,3.32015e14
5896,3.32015e14,8.015418,170.85147,3.32015e14
5897,3.32015e14,8.015437,170.87067,3.32015e14
5898,3.32015e14,8.015389,170.88994,3.32015e14
5899,3.32015e14,8.015316,170.90857,3.32015e14
5900,3.32015e14,8.015297,170.9258,3.32015e14
5901,3.32015e14,8.015218,170.94385,3.32015e14
5902,3.32015e14,8.015246,170.95938,3.32015e14
5903,3.32015e14,8.015133,170.97697,3.32015e14
5904,3.32015e14,8.015162,170.99167,3.32015e14
5905,3.32015e14,8.015041,171.0093,3.32015e14
5906,3.32015e14,8.015103,171.02403,3.32015e14
5907,3.32015e14,8.015008,171.04198,3.32015e14
5908,3.32015e14,8.01508,171.05695,3.32015e14
5909,3.32015e14,8.015014,171.07503,3.32015e14
5910,3.32015e14,8.015133,171.09064,3.32015e14
5911,3.32015e14,8.015148,171.10904,3.32015e14
5912,3.32015e14,8.015304,171.12553,3.32015e14
5913,3.32015e14,8.015358,171.14432,3.32015e14
5914,3.32015e14,8.015524,171.16223,3.32015e14
5915,3.32015e14,8.01565,171.18204,3.32015e14
5916,3.32015e14,8.015868,171.20152,3.32015e14
5917,3.32015e14,8.016073,171.22266,3.32015e14
5918,3.32015e14,8.016313,171.244,3.32015e14
5919,3.32015e14,8.016552,171.26642,3.32015e14
5920,3.32015e14,8.016805,171.2897,3.32015e14
5921,3.32015e14,8.017088,171.31349,3.32015e14
5922,3.32015e14,8.017364,171.33838,3.32015e14
5923,3.32015e14,8.017685,171.36337,3.32015e14
5924,3.32015e14,8.0179825,171.3898,3.32015e14
5925,3.32015e14,8.01835,171.41583,3.32015e14
5926,3.32015e14,8.018672,171.44351,3.32015e14
5927,3.32015e14,8.019074,171.47049,3.32015e14
5928,3.32015e14,8.019404,171.49944,3.32015e14
5929,3.32015e14,8.019828,171.52728,3.32015e14
5930,3.32015e14,8.020182,171.55756,3.32015e14
5931,3.32015e14,8.020321,171.58711,3.32015e14
5932,3.32015e14,8.020047,171.62659,3.32015e14
5933,3.32015e14,8.020499,171.65692,3.32015e14
5934,3.32015e14,8.020658,171.70001,3.32015e14
5935,3.32015e14,8.021567,171.71767,3.32015e14
5936,3.32015e14,8.020859,171.76701,3.32015e14
5937,3.32015e14,8.022606,171.76646,3.32015e14
5938,3.32015e14,8.021635,171.83246,3.32015e14
5939,3.32015e14,8.024765,171.81363,3.32015e14
5940,3.32015e14,8.0225,171.90242,3.32015e14
5941,3.32015e14,8.02599,171.86661,3.32015e14
5942,3.32015e14,8.022679,171.97292,3.32015e14
5943,3.32015e14,8.026497,171.93509,3.32015e14
5944,3.32015e14,8.023544,172.03224,3.32015e14
5945,3.32015e14,8.025518,172.02834,3.32015e14
5946,3.32015e14,8.024715,172.08104,3.32015e14
5947,3.32015e14,8.024164,172.13123,3.32015e14
5948,3.32015e14,8.026025,172.13498,3.32015e14
5949,3.32015e14,8.024111,172.2149,3.32015e14
5950,3.32015e14,8.026898,172.19775,3.32015e14
5951,3.32015e14,8.025442,172.26486,3.32015e14
5952,3.32015e14,8.027008,172.2714,3.32015e14
5953,3.32015e14,8.027471,172.30243,3.32015e14
5954,3.32015e14,8.027061,172.35216,3.32015e14
5955,3.32015e14,8.028895,172.35558,3.32015e14
5956,3.32015e14,8.027397,172.42497,3.32015e14
5957,3.32015e14,8.028969,172.4314,3.32015e14
5958,3.32015e14,8.0281925,172.48631,3.32015e14
5959,3.32015e14,8.028432,172.52162,3.32015e14
5960,3.32015e14,8.02912,172.54802,3.32015e14
5961,3.32015e14,8.028196,172.60677,3.32015e14
5962,3.32015e14,8.029625,172.61748,3.32015e14
5963,3.32015e14,8.028839,172.6735,3.32015e14
5964,3.32015e14,8.029833,172.69398,3.32015e14
5965,3.32015e14,8.030104,172.72934,3.32015e14
5966,3.32015e14,8.030029,172.77173,3.32015e14
5967,3.32015e14,8.031122,172.79013,3.32015e14
5968,3.32015e14,8.030509,172.84338,3.32015e14
5969,3.32015e14,8.031547,172.86337,3.32015e14
5970,3.32015e14,8.031283,172.9096,3.32015e14
5971,3.32015e14,8.031503,172.94572,3.32015e14
5972,3.32015e14,8.031941,172.97734,3.32015e14
5973,3.32015e14,8.031508,173.02705,3.32015e14
5974,3.32015e14,8.032345,173.05133,3.32015e14
5975,3.32015e14,8.031967,173.10023,3.32015e14
5976,3.32015e14,8.032535,173.12968,3.32015e14
5977,3.32015e14,8.032709,173.1672,3.32015e14
5978,3.32015e14,8.032753,173.20757,3.32015e14
5979,3.32015e14,8.033443,173.23521,3.32015e14
5980,3.32015e14,8.033229,173.28107,3.32015e14
5981,3.32015e14,8.033902,173.30862,3.32015e14
5982,3.32015e14,8.033835,173.35088,3.32015e14
5983,3.32015e14,8.034093,173.3866,3.32015e14
5984,3.32015e14,8.034405,173.42148,3.32015e14
5985,3.32015e14,8.0342865,173.46516,3.32015e14
5986,3.32015e14,8.034784,173.49603,3.32015e14
5987,3.32015e14,8.034606,173.54051,3.32015e14
5988,3.32015e14,8.0349865,173.57361,3.32015e14
5989,3.32015e14,8.035082,173.61266,3.32015e14
5990,3.32015e14,8.035212,173.65111,3.32015e14
5991,3.32015e14,8.035593,173.68437,3.32015e14
5992,3.32015e14,8.035543,173.72601,3.32015e14
5993,3.32015e14,8.035982,173.7579,3.32015e14
5994,3.32015e14,8.035988,173.79851,3.32015e14
5995,3.32015e14,8.0362625,173.83359,3.32015e14
5996,3.32015e14,8.036442,173.87056,3.32015e14
5997,3.32015e14,8.036484,173.91006,3.32015e14
5998,3.32015e14,8.036783,173.94429,3.32015e14
5999,3.32015e14,8.036735,173.98572,3.32015e14
6000,3.32015e14,8.037025,174.02016,3.32015e14
6001,3.32015e14,8.037062,174.05963,3.32015e14
6002,3.32015e14,8.037224,174.09634,3.32015e14
6003,3.32015e14,8.037411,174.1326,3.32015e14
6004,3.32015e14,8.037457,174.17162,3.32015e14
6005,3.32015e14,8.037738,174.20593,3.32015e14
6006,3.32015e14,8.037764,174.24527,3.32015e14
6007,3.32015e14,8.038009,174.28024,3.32015e14
6008,3.32015e14,8.038099,174.31815,3.32015e14
6009,3.32015e14,8.038233,174.35538,3.32015e14
6010,3.32015e14,8.038406,174.39142,3.32015e14
6011,3.32015e14,8.038445,174.43048,3.32015e14
6012,3.32015e14,8.038657,174.46588,3.32015e14
6013,3.32015e14,8.038679,174.5051,3.32015e14
6014,3.32015e14,8.038851,174.54115,3.32015e14
6015,3.32015e14,8.038932,174.57903,3.32015e14
6016,3.32015e14,8.039041,174.61649,3.32015e14
6017,3.32015e14,8.0392,174.65282,3.32015e14
6018,3.32015e14,8.039261,174.69112,3.32015e14
6019,3.32015e14,8.039448,174.72667,3.32015e14
6020,3.32015e14,8.039501,174.76501,3.32015e14
6021,3.32015e14,8.039664,174.80107,3.32015e14
6022,3.32015e14,8.039755,174.83855,3.32015e14
6023,3.32015e14,8.039859,174.87581,3.32015e14
6024,3.32015e14,8.039984,174.91241,3.32015e14
6025,3.32015e14,8.040039,174.95064,3.32015e14
6026,3.32015e14,8.040184,174.98688,3.32015e14
6027,3.32015e14,8.040235,175.02518,3.32015e14
6028,3.32015e14,8.040367,175.06155,3.32015e14
6029,3.32015e14,8.040438,175.09938,3.32015e14
6030,3.32015e14,8.04054,175.13647,3.32015e14
6031,3.32015e14,8.040648,175.17348,3.32015e14
6032,3.32015e14,8.040723,175.211,3.32015e14
6033,3.32015e14,8.040848,175.24767,3.32015e14
6034,3.32015e14,8.040913,175.28535,3.32015e14
6035,3.32015e14,8.041028,175.32208,3.32015e14
6036,3.32015e14,8.0411,175.35962,3.32015e14
6037,3.32015e14,8.041191,175.39685,3.32015e14
6038,3.32015e14,8.041283,175.4339,3.32015e14
6039,3.32015e14,8.0413475,175.4715,3.32015e14
6040,3.32015e14,8.041447,175.50826,3.32015e14
6041,3.32015e14,8.041501,175.54594,3.32015e14
6042,3.32015e14,8.041604,175.58267,3.32015e14
6043,3.32015e14,8.041666,175.6202,3.32015e14
6044,3.32015e14,8.041755,175.65709,3.32015e14
6045,3.32015e14,8.041829,175.69435,3.32015e14
6046,3.32015e14,8.041902,175.7316,3.32015e14
6047,3.32015e14,8.041986,175.76863,3.32015e14
6048,3.32015e14,8.042049,175.80598,3.32015e14
6049,3.32015e14,8.042135,175.84302,3.32015e14
6050,3.32015e14,8.0421915,175.88043,3.32015e14
6051,3.32015e14,8.04227,175.9175,3.32015e14
6052,3.32015e14,8.042328,175.95476,3.32015e14
6053,3.32015e14,8.042394,175.992,3.32015e14
6054,3.32015e14,8.042463,176.02905,3.32015e14
6055,3.32015e14,8.04252,176.06642,3.32015e14
6056,3.32015e14,8.042594,176.10332,3.32015e14
6057,3.32015e14,8.042644,176.14081,3.32015e14
6058,3.32015e14,8.042714,176.17772,3.32015e14
6059,3.32015e14,8.042766,176.21512,3.32015e14
6060,3.32015e14,8.042835,176.25204,3.32015e14
6061,3.32015e14,8.04289,176.28943,3.32015e14
6062,3.32015e14,8.042949,176.3264,3.32015e14
6063,3.32015e14,8.043004,176.36363,3.32015e14
6064,3.32015e14,8.043058,176.40074,3.32015e14
6065,3.32015e14,8.043114,176.43799,3.32015e14
6066,3.32015e14,8.043165,176.47516,3.32015e14
6067,3.32015e14,8.043219,176.51239,3.32015e14
6068,3.32015e14,8.043266,176.54958,3.32015e14
6069,3.32015e14,8.043319,176.58685,3.32015e14
6070,3.32015e14,8.043369,176.62408,3.32015e14
6071,3.32015e14,8.043417,176.6614,3.32015e14
6072,3.32015e14,8.043465,176.69843,3.32015e14
6073,3.32015e14,8.0435095,176.7358,3.32015e14
6074,3.32015e14,8.04356,176.77283,3.32015e14
6075,3.32015e14,8.043597,176.81013,3.32015e14
6076,3.32015e14,8.043649,176.84718,3.32015e14
6077,3.32015e14,8.043686,176.88458,3.32015e14
6078,3.32015e14,8.043733,176.9218,3.32015e14
6079,3.32015e14,8.043771,176.95897,3.32015e14
6080,3.32015e14,8.043812,176.99628,3.32015e14
6081,3.32015e14,8.043856,177.03352,3.32015e14
6082,3.32015e14,8.043887,177.07085,3.32015e14
6083,3.32015e14,8.043931,177.10791,3.32015e14
6084,3.32015e14,8.043959,177.14542,3.32015e14
6085,3.32015e14,8.044005,177.18239,3.32015e14
6086,3.32015e14,8.044033,177.21986,3.32015e14
6087,3.32015e14,8.044079,177.25697,3.32015e14
6088,3.32015e14,8.044103,177.29448,3.32015e14
6089,3.32015e14,8.044145,177.33159,3.32015e14
6090,3.32015e14,8.044164,177.36896,3.32015e14
6091,3.32015e14,8.044204,177.4063,3.32015e14
6092,3.32015e14,8.044231,177.4436,3.32015e14
6093,3.32015e14,8.044262,177.48099,3.32015e14
6094,3.32015e14,8.044295,177.51822,3.32015e14
6095,3.32015e14,8.044317,177.55577,3.32015e14
6096,3.32015e14,8.0443535,177.59296,3.32015e14
6097,3.32015e14,8.044369,177.63052,3.32015e14
6098,3.32015e14,8.044409,177.6676,3.32015e14
6099,3.32015e14,8.044421,177.7052,3.32015e14
6100,3.32015e14,8.044459,177.74231,3.32015e14
6101,3.32015e14,8.044472,177.77986,3.32015e14
6102,3.32015e14,8.044508,177.81708,3.32015e14
6103,3.32015e14,8.044524,177.85455,3.32015e14
6104,3.32015e14,8.044551,177.8919,3.32015e14
6105,3.32015e14,8.04457,177.92935,3.32015e14
6106,3.32015e14,8.044591,177.96687,3.32015e14
6107,3.32015e14,8.044613,178.0042,3.32015e14
6108,3.32015e14,8.044626,178.04181,3.32015e14
6109,3.32015e14,8.044656,178.07909,3.32015e14
6110,3.32015e14,8.044661,178.11679,3.32015e14
6111,3.32015e14,8.044686,178.15408,3.32015e14
6112,3.3201493e14,8.044694,178.1918,3.3201493e14
6113,3.3201493e14,8.044721,178.22913,3.3201493e14
6114,3.3201493e14,8.04473,178.26666,3.3201493e14
6115,3.3201493e14,8.044752,178.30405,3.3201493e14
6116,3.3201493e14,8.044766,178.34167,3.3201493e14
6117,3.3201493e14,8.044779,178.37912,3.3201493e14
6118,3.3201493e14,8.044791,178.41672,3.3201493e14
6119,3.3201493e14,8.044803,178.45427,3.3201493e14
6120,3.3201493e14,8.044819,178.49191,3.3201493e14
6121,3.3201493e14,8.0448265,178.5296,3.3201493e14
6122,3.3201493e14,8.044837,178.56715,3.3201493e14
6123,3.3201493e14,8.0448475,178.60483,3.3201493e14
6124,3.3201493e14,8.044862,178.64235,3.3201493e14
6125,3.3201493e14,8.044867,178.6801,3.3201493e14
6126,3.3201493e14,8.044877,178.71759,3.3201493e14
6127,3.3201493e14,8.044882,178.75543,3.3201493e14
6128,3.3201493e14,8.044896,178.79303,3.3201493e14
6129,3.3201493e14,8.044899,178.83092,3.3201493e14
6130,3.3201493e14,8.044913,178.86848,3.3201493e14
6131,3.3201493e14,8.044909,178.90637,3.3201493e14
6132,3.3201493e14,8.044922,178.94398,3.3201493e14
6133,3.3201493e14,8.044916,178.98196,3.3201493e14
6134,3.3201493e14,8.044933,179.0194,3.3201493e14
6135,3.3201493e14,8.044923,179.05748,3.3201493e14
6136,3.3201493e14,8.04494,179.09488,3.3201493e14
6137,3.3201493e14,8.044931,179.13303,3.3201493e14
6138,3.3201493e14,8.0449505,179.1704,3.3201493e14
6139,3.3201493e14,8.044933,179.20868,3.3201493e14
6140,3.3201493e14,8.044955,179.24612,3.3201493e14
6141,3.3201493e14,8.044933,179.2844,3.3201493e14
6142,3.3201493e14,8.044957,179.32178,3.3201493e14
6143,3.3201493e14,8.044933,179.36021,3.3201493e14
6144,3.3201493e14,8.044962,179.39761,3.3201493e14
6145,3.3201493e14,8.044928,179.43623,3.3201493e14
6146,3.3201493e14,8.044956,179.47346,3.3201493e14
6147,3.3201493e14,8.044934,179.51218,3.3201493e14
6148,3.3201493e14,8.044651,179.55008,3.3201493e14
6149,3.3201493e14,8.044021,179.59721,3.3201493e14
6150,3.3201493e14,8.044026,179.63498,3.3201493e14
6151,3.3201493e14,8.043851,179.68494,3.3201493e14
6152,3.3201493e14,8.044297,179.70854,3.3201493e14
6153,3.3201493e14,8.043327,179.76439,3.3201493e14
6154,3.3201493e14,8.044584,179.76804,3.3201493e14
6155,3.3201493e14,8.043408,179.84131,3.3201493e14
6156,3.3201493e14,8.045982,179.82436,3.3201493e14
6157,3.3201493e14,8.043526,179.92241,3.3201493e14
6158,3.3201493e14,8.0464525,179.88586,3.3201493e14
6159,3.3201493e14,8.042981,180.0027,3.3201493e14
6160,3.3201493e14,8.046209,179.96318,3.3201493e14
6161,3.3201493e14,8.043431,180.0672,3.3201493e14
6162,3.3201493e14,8.04506,180.05962,3.3201493e14
6163,3.3201493e14,8.043707,180.11752,3.3201493e14
6164,3.3201493e14,8.0428095,180.17143,3.3201493e14
6165,3.3201493e14,8.044288,180.17868,3.3201493e14
6166,3.3201493e14,8.042262,180.26764,3.3201493e14
6167,3.3201493e14,8.044367,180.25342,3.3201493e14
6168,3.3201493e14,8.04257,180.32518,3.3201493e14
6169,3.3201493e14,8.0434265,180.33855,3.3201493e14
6170,3.3201493e14,8.043896,180.3683,3.3201493e14
6171,3.3201493e14,8.043234,180.42673,3.3201493e14
6172,3.3201493e14,8.04486,180.42697,3.3201493e14
6173,3.3201493e14,8.043191,180.49864,3.3201493e14
6174,3.3201493e14,8.04421,180.50795,3.3201493e14
6175,3.3201493e14,8.043646,180.55888,3.3201493e14
6176,3.3201493e14,8.043422,180.6045,3.3201493e14
6177,3.3201493e14,8.04412,180.62631,3.3201493e14
6178,3.3201493e14,8.042748,180.693,3.3201493e14
6179,3.3201493e14,8.043664,180.70619,3.3201493e14
6180,3.3201493e14,8.042882,180.76253,3.3201493e14
6181,3.3201493e14,8.043259,180.79463,3.3201493e14
6182,3.3201493e14,8.0436535,180.82542,3.3201493e14
6183,3.3201493e14,8.042986,180.87852,3.3201493e14
6184,3.3201493e14,8.043856,180.89507,3.3201493e14
6185,3.3201493e14,8.043158,180.95041,3.3201493e14
6186,3.3201493e14,8.043759,180.97707,3.3201493e14
6187,3.3201493e14,8.043726,181.0179,3.3201493e14
6188,3.3201493e14,8.043355,181.06436,3.3201493e14
6189,3.3201493e14,8.043788,181.09138,3.3201493e14
6190,3.3201493e14,8.043063,181.14676,3.3201493e14
6191,3.3201493e14,8.043584,181.17462,3.3201493e14
6192,3.3201493e14,8.043277,181.22183,3.3201493e14
6193,3.3201493e14,8.043222,181.26169,3.3201493e14
6194,3.3201493e14,8.043434,181.29471,3.3201493e14
6195,3.3201493e14,8.042999,181.3438,3.3201493e14
6196,3.3201493e14,8.043543,181.37146,3.3201493e14
6197,3.3201493e14,8.043253,181.41876,3.3201493e14
6198,3.3201493e14,8.043469,181.45306,3.3201493e14
6199,3.3201493e14,8.043488,181.49092,3.3201493e14
6200,3.3201493e14,8.043253,181.53543,3.3201493e14
6201,3.3201493e14,8.043597,181.5672,3.3201493e14
6202,3.3201493e14,8.04326,181.61511,3.3201493e14
6203,3.3201493e14,8.043488,181.64888,3.3201493e14
6204,3.3201493e14,8.04329,181.69174,3.3201493e14
6205,3.3201493e14,8.043196,181.73256,3.3201493e14
6206,3.3201493e14,8.043346,181.76842,3.3201493e14
6207,3.3201493e14,8.043109,181.81366,3.3201493e14
6208,3.3201493e14,8.0433655,181.84702,3.3201493e14
6209,3.3201493e14,8.043156,181.89069,3.3201493e14
6210,3.3201493e14,8.043241,181.92735,3.3201493e14
6211,3.3201493e14,8.043275,181.9659,3.3201493e14
6212,3.3201493e14,8.043186,182.00772,3.3201493e14
6213,3.3201493e14,8.043368,182.04276,3.3201493e14
6214,3.3201493e14,8.043158,182.08647,3.3201493e14
6215,3.3201493e14,8.04327,182.1223,3.3201493e14
6216,3.3201493e14,8.043163,182.16388,3.3201493e14
6217,3.3201493e14,8.043145,182.2036,3.3201493e14
6218,3.3201493e14,8.043196,182.24155,3.3201493e14
6219,3.3201493e14,8.043038,182.28404,3.3201493e14
6220,3.3201493e14,8.04314,182.3203,3.3201493e14
6221,3.3201493e14,8.043002,182.36249,3.3201493e14
6222,3.3201493e14,8.0430765,182.40012,3.3201493e14
6223,3.3201493e14,8.043059,182.43982,3.3201493e14
6224,3.3201493e14,8.043013,182.47997,3.3201493e14
6225,3.3201493e14,8.043077,182.51747,3.3201493e14
6226,3.3201493e14,8.042963,182.55916,3.3201493e14
6227,3.3201493e14,8.043048,182.59644,3.3201493e14
6228,3.3201493e14,8.04297,182.63763,3.3201493e14
6229,3.3201493e14,8.042976,182.67668,3.3201493e14
6230,3.3201493e14,8.042951,182.71603,3.3201493e14
6231,3.3201493e14,8.042874,182.7569,3.3201493e14
6232,3.3201493e14,8.042921,182.79509,3.3201493e14
6233,3.3201493e14,8.0428295,182.83649,3.3201493e14
6234,3.3201493e14,8.04287,182.87483,3.3201493e14
6235,3.3201493e14,8.042809,182.91556,3.3201493e14
6236,3.3201493e14,8.042797,182.95497,3.3201493e14
6237,3.3201493e14,8.042805,182.99435,3.3201493e14
6238,3.3201493e14,8.042759,183.03499,3.3201493e14
6239,3.3201493e14,8.042787,183.07361,3.3201493e14
6240,3.3201493e14,8.042719,183.1145,3.3201493e14
6241,3.3201493e14,8.042732,183.1535,3.3201493e14
6242,3.3201493e14,8.042691,183.19392,3.3201493e14
6243,3.3201493e14,8.042671,183.23384,3.3201493e14
6244,3.3201493e14,8.042663,183.27347,3.3201493e14
6245,3.3201493e14,8.042604,183.3142,3.3201493e14
6246,3.3201493e14,8.042614,183.35358,3.3201493e14
6247,3.3201493e14,8.042553,183.39442,3.3201493e14
6248,3.3201493e14,8.042559,183.43391,3.3201493e14
6249,3.3201493e14,8.042524,183.47443,3.3201493e14
6250,3.3201493e14,8.042499,183.51442,3.3201493e14
6251,3.3201493e14,8.042489,183.55428,3.3201493e14
6252,3.3201493e14,8.04245,183.59485,3.3201493e14
6253,3.3201493e14,8.042455,183.63443,3.3201493e14
6254,3.3201493e14,8.042408,183.6753,3.3201493e14
6255,3.3201493e14,8.042399,183.71506,3.3201493e14
6256,3.3201493e14,8.042357,183.75565,3.3201493e14
6257,3.3201493e14,8.042337,183.79588,3.3201493e14
6258,3.3201493e14,8.042318,183.83607,3.3201493e14
6259,3.3201493e14,8.042281,183.87682,3.3201493e14
6260,3.3201493e14,8.042267,183.91669,3.3201493e14
6261,3.3201493e14,8.04222,183.95755,3.3201493e14
6262,3.3201493e14,8.042213,183.9976,3.3201493e14
6263,3.3201493e14,8.042177,184.03818,3.3201493e14
6264,3.3201493e14,8.042157,184.07857,3.3201493e14
6265,3.3201493e14,8.04213,184.11899,3.3201493e14
6266,3.3201493e14,8.042096,184.15955,3.3201493e14
6267,3.3201493e14,8.042079,184.19981,3.3201493e14
6268,3.3201493e14,8.042043,184.24078,3.3201493e14
6269,3.3201493e14,8.042029,184.28084,3.3201493e14
6270,3.3201493e14,8.041985,184.32178,3.3201493e14
6271,3.3201493e14,8.041964,184.36214,3.3201493e14
6272,3.3201493e14,8.041927,184.4028,3.3201493e14
6273,3.3201493e14,8.041904,184.44342,3.3201493e14
6274,3.3201493e14,8.04188,184.48404,3.3201493e14
6275,3.3201493e14,8.041842,184.52473,3.3201493e14
6276,3.3201493e14,8.04182,184.56526,3.3201493e14
6277,3.3201493e14,8.04178,184.60617,3.3201493e14
6278,3.3201493e14,8.041761,184.64668,3.3201493e14
6279,3.3201493e14,8.041727,184.6877,3.3201493e14
6280,3.3201493e14,8.041699,184.72836,3.3201493e14
6281,3.3201493e14,8.041668,184.7692,3.3201493e14
6282,3.3201493e14,8.041637,184.81018,3.3201493e14
6283,3.3201493e14,8.041609,184.85092,3.3201493e14
6284,3.3201493e14,8.041571,184.89186,3.3201493e14
6285,3.3201493e14,8.041547,184.93263,3.3201493e14
6286,3.3201493e14,8.041509,184.97371,3.3201493e14
6287,3.3201493e14,8.041482,185.01448,3.3201493e14
6288,3.3201493e14,8.041446,185.05559,3.3201493e14
6289,3.3201493e14,8.041416,185.09659,3.3201493e14
6290,3.3201493e14,8.041383,185.13748,3.3201493e14
6291,3.3201493e14,8.041348,185.17857,3.3201493e14
6292,3.3201493e14,8.041321,185.2196,3.3201493e14
6293,3.3201493e14,8.041283,185.26073,3.3201493e14
6294,3.3201493e14,8.041254,185.30174,3.3201493e14
6295,3.3201493e14,8.041218,185.34303,3.3201493e14
6296,3.3201493e14,8.041188,185.38416,3.3201493e14
6297,3.3201493e14,8.041153,185.42534,3.3201493e14
6298,3.3201493e14,8.04112,185.46658,3.3201493e14
6299,3.3201493e14,8.041087,185.50777,3.3201493e14
6300,3.3201493e14,8.041051,185.54904,3.3201493e14
6301,3.3201493e14,8.041019,185.59029,3.3201493e14
6302,3.3201493e14,8.040981,185.63156,3.3201493e14
6303,3.3201493e14,8.040954,185.67273,3.3201493e14
